time, bid price, ask price, bid quantity, ask quantity, spread,
Tue Feb 11 16:51:20 2020, 10177.5, 10178.0, 6645972.0, 223678.0, 0.5 USD,
Tue Feb 11 16:51:22 2020, 10178.0, 10178.5, 4610664.0, 419280.0, 0.5 USD,
Tue Feb 11 16:51:24 2020, 10178.0, 10178.5, 1611509.0, 1712978.0, 0.5 USD,
Tue Feb 11 16:51:26 2020, 10178.0, 10178.5, 1457347.0, 1485591.0, 0.5 USD,
Tue Feb 11 16:51:28 2020, 10178.0, 10178.5, 1549139.0, 1525701.0, 0.5 USD,
Tue Feb 11 16:51:30 2020, 10181.5, 10182.0, 888233.0, 676758.0, 0.5 USD,
Tue Feb 11 16:51:32 2020, 10184.5, 10186.5, 19714.0, 107761.0, 2.0 USD,
Tue Feb 11 16:51:34 2020, 10186.0, 10186.5, 1362375.0, 111800.0, 0.5 USD,
Tue Feb 11 16:51:36 2020, 10186.0, 10186.5, 1298132.0, 248421.0, 0.5 USD,
Tue Feb 11 16:51:38 2020, 10186.0, 10186.5, 1697497.0, 349677.0, 0.5 USD,
Tue Feb 11 16:51:40 2020, 10186.0, 10186.5, 1815482.0, 562619.0, 0.5 USD,
Tue Feb 11 16:51:42 2020, 10186.0, 10186.5, 1919645.0, 187773.0, 0.5 USD,
Tue Feb 11 16:51:44 2020, 10186.0, 10186.5, 2038124.0, 133472.0, 0.5 USD,
Tue Feb 11 16:51:48 2020, 10187.0, 10187.5, 985879.0, 699309.0, 0.5 USD,
Tue Feb 11 16:51:50 2020, 10180.5, 10181.0, 1063.0, 565689.0, 0.5 USD,
Tue Feb 11 16:51:52 2020, 10180.5, 10181.0, 550267.0, 1895797.0, 0.5 USD,
Tue Feb 11 16:51:55 2020, 10180.0, 10180.5, 95954.0, 1741106.0, 0.5 USD,
Tue Feb 11 16:51:57 2020, 10180.0, 10180.5, 665479.0, 1949573.0, 0.5 USD,
Tue Feb 11 16:51:59 2020, 10180.0, 10180.5, 665274.0, 2014301.0, 0.5 USD,
Tue Feb 11 16:52:01 2020, 10180.0, 10180.5, 650822.0, 2503799.0, 0.5 USD,
Tue Feb 11 16:52:03 2020, 10180.0, 10180.5, 249103.0, 2978687.0, 0.5 USD,
Tue Feb 11 16:52:05 2020, 10179.5, 10180.0, 438074.0, 2518631.0, 0.5 USD,
Tue Feb 11 16:52:07 2020, 10179.5, 10180.0, 824136.0, 2640243.0, 0.5 USD,
Tue Feb 11 16:52:09 2020, 10179.5, 10180.0, 749934.0, 2740344.0, 0.5 USD,
Tue Feb 11 16:52:11 2020, 10179.5, 10180.0, 731714.0, 2546572.0, 0.5 USD,
Tue Feb 11 16:52:13 2020, 10179.5, 10180.0, 388048.0, 2812757.0, 0.5 USD,
Tue Feb 11 16:52:15 2020, 10177.0, 10177.5, 158873.0, 960850.0, 0.5 USD,
Tue Feb 11 16:52:17 2020, 10176.5, 10177.0, 87326.0, 2443702.0, 0.5 USD,
Tue Feb 11 16:52:19 2020, 10175.0, 10175.5, 2260.0, 2219706.0, 0.5 USD,
Tue Feb 11 16:52:21 2020, 10171.0, 10171.5, 57325.0, 548703.0, 0.5 USD,
Tue Feb 11 16:52:23 2020, 10171.0, 10171.5, 1158134.0, 896302.0, 0.5 USD,
Tue Feb 11 16:52:26 2020, 10171.0, 10171.5, 1439068.0, 449037.0, 0.5 USD,
Tue Feb 11 16:52:28 2020, 10171.0, 10171.5, 1638605.0, 512131.0, 0.5 USD,
Tue Feb 11 16:52:30 2020, 10171.0, 10171.5, 817411.0, 1146522.0, 0.5 USD,
Tue Feb 11 16:52:32 2020, 10171.0, 10171.5, 755762.0, 1401222.0, 0.5 USD,
Tue Feb 11 16:52:34 2020, 10171.0, 10171.5, 813300.0, 1359408.0, 0.5 USD,
Tue Feb 11 16:52:36 2020, 10171.0, 10171.5, 970781.0, 1274353.0, 0.5 USD,
Tue Feb 11 16:52:38 2020, 10171.0, 10171.5, 952762.0, 1368824.0, 0.5 USD,
Tue Feb 11 16:52:40 2020, 10171.0, 10171.5, 1769042.0, 104939.0, 0.5 USD,
Tue Feb 11 16:52:42 2020, 10175.0, 10175.5, 375851.0, 1174.0, 0.5 USD,
Tue Feb 11 16:52:44 2020, 10176.5, 10177.0, 3855518.0, 22373.0, 0.5 USD,
Tue Feb 11 16:52:46 2020, 10176.5, 10177.0, 1729308.0, 227830.0, 0.5 USD,
Tue Feb 11 16:52:48 2020, 10176.5, 10177.0, 1651684.0, 180287.0, 0.5 USD,
Tue Feb 11 16:52:50 2020, 10176.5, 10177.0, 2026734.0, 182103.0, 0.5 USD,
Tue Feb 11 16:52:52 2020, 10179.5, 10180.0, 777746.0, 179911.0, 0.5 USD,
Tue Feb 11 16:52:55 2020, 10179.5, 10180.0, 3962322.0, 15051.0, 0.5 USD,
Tue Feb 11 16:52:57 2020, 10184.0, 10184.5, 1058204.0, 44496.0, 0.5 USD,
Tue Feb 11 16:52:59 2020, 10184.5, 10185.0, 2963911.0, 102584.0, 0.5 USD,
Tue Feb 11 16:53:01 2020, 10189.0, 10189.5, 1895893.0, 127732.0, 0.5 USD,
Tue Feb 11 16:53:03 2020, 10189.5, 10190.0, 534782.0, 117724.0, 0.5 USD,
Tue Feb 11 16:53:05 2020, 10190.5, 10191.0, 318567.0, 126752.0, 0.5 USD,
Tue Feb 11 16:53:07 2020, 10190.5, 10191.0, 813271.0, 1205172.0, 0.5 USD,
Tue Feb 11 16:53:09 2020, 10190.5, 10191.0, 1647352.0, 105221.0, 0.5 USD,
Tue Feb 11 16:53:11 2020, 10191.5, 10192.0, 1803852.0, 168756.0, 0.5 USD,
Tue Feb 11 16:53:13 2020, 10194.0, 10194.5, 2391589.0, 436183.0, 0.5 USD,
Tue Feb 11 16:53:15 2020, 10194.0, 10194.5, 496513.0, 744522.0, 0.5 USD,
Tue Feb 11 16:53:17 2020, 10199.0, 10199.5, 62025.0, 30143.0, 0.5 USD,
Tue Feb 11 16:53:19 2020, 10199.5, 10200.0, 1270952.0, 637319.0, 0.5 USD,
Tue Feb 11 16:53:22 2020, 10199.5, 10200.0, 1695304.0, 322139.0, 0.5 USD,
Tue Feb 11 16:53:24 2020, 10205.5, 10206.0, 442177.0, 305959.0, 0.5 USD,
Tue Feb 11 16:53:26 2020, 10205.5, 10206.0, 799926.0, 868749.0, 0.5 USD,
Tue Feb 11 16:53:28 2020, 10206.0, 10206.5, 1449848.0, 528090.0, 0.5 USD,
Tue Feb 11 16:53:30 2020, 10210.0, 10210.5, 1414626.0, 649940.0, 0.5 USD,
Tue Feb 11 16:53:32 2020, 10210.0, 10210.5, 702849.0, 80766.0, 0.5 USD,
Tue Feb 11 16:53:34 2020, 10210.0, 10210.5, 292371.0, 785307.0, 0.5 USD,
Tue Feb 11 16:53:36 2020, 10206.5, 10207.0, 39.0, 149187.0, 0.5 USD,
Tue Feb 11 16:53:38 2020, 10205.0, 10205.5, 595171.0, 642121.0, 0.5 USD,
Tue Feb 11 16:53:40 2020, 10205.0, 10205.5, 733811.0, 1152895.0, 0.5 USD,
Tue Feb 11 16:53:42 2020, 10205.0, 10205.5, 1790487.0, 649384.0, 0.5 USD,
Tue Feb 11 16:53:45 2020, 10205.0, 10205.5, 1972684.0, 628149.0, 0.5 USD,
Tue Feb 11 16:53:47 2020, 10205.0, 10205.5, 1485334.0, 1329520.0, 0.5 USD,
Tue Feb 11 16:53:49 2020, 10203.5, 10204.0, 422504.0, 920144.0, 0.5 USD,
Tue Feb 11 16:53:51 2020, 10199.5, 10200.0, 40765.0, 117550.0, 0.5 USD,
Tue Feb 11 16:53:53 2020, 10192.5, 10193.0, 38434.0, 65201.0, 0.5 USD,
Tue Feb 11 16:53:55 2020, 10190.5, 10191.0, 140549.0, 111626.0, 0.5 USD,
Tue Feb 11 16:53:57 2020, 10189.5, 10190.0, 670.0, 41423.0, 0.5 USD,
Tue Feb 11 16:53:59 2020, 10188.0, 10188.5, 254311.0, 1083551.0, 0.5 USD,
Tue Feb 11 16:54:01 2020, 10188.0, 10188.5, 890431.0, 601643.0, 0.5 USD,
Tue Feb 11 16:54:04 2020, 10189.5, 10190.0, 761896.0, 35757.0, 0.5 USD,
Tue Feb 11 16:54:06 2020, 10192.5, 10193.0, 107675.0, 32962.0, 0.5 USD,
Tue Feb 11 16:54:08 2020, 10193.5, 10194.0, 585501.0, 9369.0, 0.5 USD,
Tue Feb 11 16:54:10 2020, 10196.0, 10196.5, 505335.0, 103627.0, 0.5 USD,
Tue Feb 11 16:54:12 2020, 10196.0, 10196.5, 1116437.0, 723820.0, 0.5 USD,
Tue Feb 11 16:54:14 2020, 10192.0, 10192.5, 869.0, 302010.0, 0.5 USD,
Tue Feb 11 16:54:16 2020, 10191.0, 10191.5, 861661.0, 916694.0, 0.5 USD,
Tue Feb 11 16:54:18 2020, 10191.0, 10191.5, 1875269.0, 584578.0, 0.5 USD,
Tue Feb 11 16:54:20 2020, 10191.0, 10191.5, 2070204.0, 329546.0, 0.5 USD,
Tue Feb 11 16:54:22 2020, 10191.0, 10191.5, 2492875.0, 270104.0, 0.5 USD,
Tue Feb 11 16:54:24 2020, 10191.0, 10191.5, 2419320.0, 269774.0, 0.5 USD,
Tue Feb 11 16:54:26 2020, 10191.0, 10191.5, 2294720.0, 333137.0, 0.5 USD,
Tue Feb 11 16:54:28 2020, 10191.0, 10191.5, 2414937.0, 309024.0, 0.5 USD,
Tue Feb 11 16:54:30 2020, 10191.0, 10191.5, 1967217.0, 296304.0, 0.5 USD,
Tue Feb 11 16:54:32 2020, 10191.0, 10191.5, 1435544.0, 919380.0, 0.5 USD,
Tue Feb 11 16:54:34 2020, 10191.0, 10191.5, 483854.0, 1632091.0, 0.5 USD,
Tue Feb 11 16:54:36 2020, 10189.0, 10189.5, 618.0, 122893.0, 0.5 USD,
Tue Feb 11 16:54:38 2020, 10188.5, 10189.0, 76511.0, 1492289.0, 0.5 USD,
Tue Feb 11 16:54:40 2020, 10186.5, 10187.0, 356.0, 507086.0, 0.5 USD,
Tue Feb 11 16:54:42 2020, 10185.5, 10186.0, 147339.0, 2260972.0, 0.5 USD,
Tue Feb 11 16:54:46 2020, 10185.0, 10185.5, 58749.0, 10487073.0, 0.5 USD,
Tue Feb 11 16:54:48 2020, 10180.0, 10180.5, 274351.0, 1433027.0, 0.5 USD,
Tue Feb 11 16:54:50 2020, 10180.0, 10180.5, 582762.0, 559425.0, 0.5 USD,
Tue Feb 11 16:54:52 2020, 10180.0, 10180.5, 1343250.0, 204232.0, 0.5 USD,
Tue Feb 11 16:54:54 2020, 10180.0, 10180.5, 1070934.0, 490101.0, 0.5 USD,
Tue Feb 11 16:54:56 2020, 10180.0, 10180.5, 1761512.0, 227665.0, 0.5 USD,
Tue Feb 11 16:54:58 2020, 10184.5, 10185.0, 2180993.0, 56328.0, 0.5 USD,
Tue Feb 11 16:55:00 2020, 10184.5, 10185.0, 1202323.0, 795641.0, 0.5 USD,
Tue Feb 11 16:55:02 2020, 10184.5, 10185.0, 165361.0, 911176.0, 0.5 USD,
Tue Feb 11 16:55:04 2020, 10184.5, 10185.0, 779894.0, 1946271.0, 0.5 USD,
Tue Feb 11 16:55:06 2020, 10184.5, 10185.0, 120682.0, 2190506.0, 0.5 USD,
Tue Feb 11 16:55:08 2020, 10180.5, 10181.0, 787412.0, 622331.0, 0.5 USD,
Tue Feb 11 16:55:10 2020, 10180.5, 10181.0, 833674.0, 1442956.0, 0.5 USD,
Tue Feb 11 16:55:12 2020, 10180.5, 10181.0, 1249148.0, 1238394.0, 0.5 USD,
Tue Feb 11 16:55:14 2020, 10180.5, 10181.0, 1779223.0, 256214.0, 0.5 USD,
Tue Feb 11 16:55:16 2020, 10180.5, 10181.0, 1371202.0, 491095.0, 0.5 USD,
Tue Feb 11 16:55:19 2020, 10184.5, 10185.0, 1292363.0, 155751.0, 0.5 USD,
Tue Feb 11 16:55:21 2020, 10185.0, 10185.5, 3568241.0, 77456.0, 0.5 USD,
Tue Feb 11 16:55:23 2020, 10187.5, 10188.0, 3881690.0, 25338.0, 0.5 USD,
Tue Feb 11 16:55:26 2020, 10191.5, 10192.0, 3869674.0, 101418.0, 0.5 USD,
Tue Feb 11 16:55:28 2020, 10191.5, 10192.0, 1320191.0, 757774.0, 0.5 USD,
Tue Feb 11 16:55:30 2020, 10191.5, 10192.0, 1340671.0, 602962.0, 0.5 USD,
Tue Feb 11 16:55:32 2020, 10191.5, 10192.0, 1440418.0, 604348.0, 0.5 USD,
Tue Feb 11 16:55:34 2020, 10191.5, 10192.0, 1301604.0, 345711.0, 0.5 USD,
Tue Feb 11 16:55:36 2020, 10191.5, 10192.0, 1398277.0, 537754.0, 0.5 USD,
Tue Feb 11 16:55:38 2020, 10191.5, 10192.0, 661631.0, 1427701.0, 0.5 USD,
Tue Feb 11 16:55:40 2020, 10191.5, 10192.0, 1067222.0, 1240353.0, 0.5 USD,
Tue Feb 11 16:55:42 2020, 10191.5, 10192.0, 487771.0, 1128116.0, 0.5 USD,
Tue Feb 11 16:55:44 2020, 10191.5, 10192.0, 700150.0, 1019859.0, 0.5 USD,
Tue Feb 11 16:55:46 2020, 10191.5, 10192.0, 707920.0, 1032934.0, 0.5 USD,
Tue Feb 11 16:55:48 2020, 10191.5, 10192.0, 696078.0, 1136891.0, 0.5 USD,
Tue Feb 11 16:55:50 2020, 10191.5, 10192.0, 129154.0, 1327004.0, 0.5 USD,
Tue Feb 11 16:55:52 2020, 10189.0, 10189.5, 2428.0, 2350958.0, 0.5 USD,
Tue Feb 11 16:55:55 2020, 10187.0, 10187.5, 278217.0, 4328574.0, 0.5 USD,
Tue Feb 11 16:55:57 2020, 10187.0, 10187.5, 1812204.0, 94697.0, 0.5 USD,
Tue Feb 11 16:55:59 2020, 10190.5, 10191.0, 1938712.0, 534.0, 0.5 USD,
Tue Feb 11 16:56:01 2020, 10191.5, 10192.0, 655701.0, 132220.0, 0.5 USD,
Tue Feb 11 16:56:03 2020, 10191.5, 10192.0, 1339132.0, 49499.0, 0.5 USD,
Tue Feb 11 16:56:06 2020, 10191.5, 10192.0, 1229457.0, 131229.0, 0.5 USD,
Tue Feb 11 16:56:08 2020, 10191.5, 10192.0, 1348167.0, 29251.0, 0.5 USD,
Tue Feb 11 16:56:10 2020, 10194.5, 10195.0, 1692444.0, 670.0, 0.5 USD,
Tue Feb 11 16:56:12 2020, 10196.0, 10196.5, 4386119.0, 24782.0, 0.5 USD,
Tue Feb 11 16:56:14 2020, 10197.5, 10198.0, 2207652.0, 71661.0, 0.5 USD,
Tue Feb 11 16:56:16 2020, 10197.5, 10198.0, 1874887.0, 207328.0, 0.5 USD,
Tue Feb 11 16:56:18 2020, 10199.5, 10200.0, 1051453.0, 208113.0, 0.5 USD,
Tue Feb 11 16:56:20 2020, 10201.5, 10202.0, 583405.0, 23564.0, 0.5 USD,
Tue Feb 11 16:56:22 2020, 10202.5, 10203.0, 749631.0, 17033.0, 0.5 USD,
Tue Feb 11 16:56:24 2020, 10203.0, 10203.5, 1455876.0, 117882.0, 0.5 USD,
Tue Feb 11 16:56:26 2020, 10203.0, 10203.5, 1530044.0, 107645.0, 0.5 USD,
Tue Feb 11 16:56:28 2020, 10203.0, 10203.5, 1013388.0, 688502.0, 0.5 USD,
Tue Feb 11 16:56:30 2020, 10203.0, 10203.5, 357833.0, 966155.0, 0.5 USD,
Tue Feb 11 16:56:32 2020, 10199.5, 10200.0, 774864.0, 605329.0, 0.5 USD,
Tue Feb 11 16:56:35 2020, 10199.5, 10200.0, 414412.0, 1250362.0, 0.5 USD,
Tue Feb 11 16:56:37 2020, 10199.5, 10200.0, 54656.0, 1381829.0, 0.5 USD,
Tue Feb 11 16:56:39 2020, 10195.0, 10195.5, 93676.0, 1143987.0, 0.5 USD,
Tue Feb 11 16:56:41 2020, 10195.0, 10195.5, 693009.0, 999047.0, 0.5 USD,
Tue Feb 11 16:56:43 2020, 10195.0, 10195.5, 945670.0, 631551.0, 0.5 USD,
Tue Feb 11 16:56:46 2020, 10196.5, 10197.0, 501998.0, 30351.0, 0.5 USD,
Tue Feb 11 16:56:48 2020, 10199.5, 10200.0, 1605593.0, 461031.0, 0.5 USD,
Tue Feb 11 16:56:50 2020, 10199.5, 10200.0, 1768052.0, 143906.0, 0.5 USD,
Tue Feb 11 16:56:52 2020, 10202.5, 10203.0, 851570.0, 69806.0, 0.5 USD,
Tue Feb 11 16:56:54 2020, 10202.5, 10203.0, 1408898.0, 427457.0, 0.5 USD,
Tue Feb 11 16:56:56 2020, 10202.5, 10203.0, 1218668.0, 296130.0, 0.5 USD,
Tue Feb 11 16:56:58 2020, 10202.5, 10203.0, 121544.0, 1381879.0, 0.5 USD,
Tue Feb 11 16:57:00 2020, 10202.5, 10203.0, 544270.0, 1333115.0, 0.5 USD,
Tue Feb 11 16:57:02 2020, 10202.5, 10203.0, 1086779.0, 59419.0, 0.5 USD,
Tue Feb 11 16:57:04 2020, 10202.5, 10203.0, 991049.0, 52007.0, 0.5 USD,
Tue Feb 11 16:57:07 2020, 10202.5, 10203.0, 1268893.0, 913558.0, 0.5 USD,
Tue Feb 11 16:57:09 2020, 10202.5, 10203.0, 1082879.0, 595210.0, 0.5 USD,
Tue Feb 11 16:57:11 2020, 10202.5, 10203.0, 1229260.0, 448027.0, 0.5 USD,
Tue Feb 11 16:57:13 2020, 10203.5, 10204.0, 2025354.0, 206572.0, 0.5 USD,
Tue Feb 11 16:57:15 2020, 10205.5, 10206.0, 1812569.0, 58825.0, 0.5 USD,
Tue Feb 11 16:57:17 2020, 10206.5, 10207.0, 1019572.0, 44163.0, 0.5 USD,
Tue Feb 11 16:57:19 2020, 10213.0, 10213.5, 323253.0, 69090.0, 0.5 USD,
Tue Feb 11 16:57:21 2020, 10213.5, 10214.0, 1353477.0, 1223617.0, 0.5 USD,
Tue Feb 11 16:57:23 2020, 10213.5, 10214.0, 1251966.0, 556596.0, 0.5 USD,
Tue Feb 11 16:57:25 2020, 10215.5, 10216.0, 372696.0, 55300.0, 0.5 USD,
Tue Feb 11 16:57:27 2020, 10217.5, 10218.0, 899265.0, 84586.0, 0.5 USD,
Tue Feb 11 16:57:29 2020, 10217.5, 10218.0, 1160033.0, 316112.0, 0.5 USD,
Tue Feb 11 16:57:31 2020, 10217.5, 10218.0, 137127.0, 1242508.0, 0.5 USD,
Tue Feb 11 16:57:33 2020, 10212.5, 10213.0, 361945.0, 296381.0, 0.5 USD,
Tue Feb 11 16:57:37 2020, 10212.5, 10213.0, 227194.0, 2124621.0, 0.5 USD,
Tue Feb 11 16:57:39 2020, 10212.5, 10213.0, 789360.0, 1224733.0, 0.5 USD,
Tue Feb 11 16:57:41 2020, 10212.5, 10213.0, 9086.0, 2033682.0, 0.5 USD,
Tue Feb 11 16:57:43 2020, 10212.5, 10213.0, 8363.0, 2775402.0, 0.5 USD,
Tue Feb 11 16:57:45 2020, 10211.0, 10211.5, 855947.0, 1543075.0, 0.5 USD,
Tue Feb 11 16:57:47 2020, 10211.0, 10211.5, 856271.0, 1093146.0, 0.5 USD,
Tue Feb 11 16:57:49 2020, 10211.0, 10211.5, 1239878.0, 55772.0, 0.5 USD,
Tue Feb 11 16:57:51 2020, 10212.0, 10212.5, 1411482.0, 207914.0, 0.5 USD,
Tue Feb 11 16:57:53 2020, 10212.5, 10213.0, 2837985.0, 579789.0, 0.5 USD,
Tue Feb 11 16:57:55 2020, 10212.5, 10213.0, 2999909.0, 430648.0, 0.5 USD,
Tue Feb 11 16:57:57 2020, 10214.5, 10215.0, 559557.0, 528363.0, 0.5 USD,
Tue Feb 11 16:57:59 2020, 10219.5, 10220.0, 876027.0, 338030.0, 0.5 USD,
Tue Feb 11 16:58:01 2020, 10219.5, 10220.0, 2044842.0, 319236.0, 0.5 USD,
Tue Feb 11 16:58:03 2020, 10234.5, 10235.0, 37980.0, 1008987.0, 0.5 USD,
Tue Feb 11 16:58:05 2020, 10234.5, 10235.0, 373444.0, 50135.0, 0.5 USD,
Tue Feb 11 16:58:07 2020, 10234.5, 10235.0, 665461.0, 896201.0, 0.5 USD,
Tue Feb 11 16:58:09 2020, 10226.0, 10227.5, 78029.0, 6688.0, 1.5 USD,
Tue Feb 11 16:58:11 2020, 10223.5, 10224.0, 26554.0, 37479.0, 0.5 USD,
Tue Feb 11 16:58:13 2020, 10222.5, 10223.0, 57217.0, 97325.0, 0.5 USD,
Tue Feb 11 16:58:15 2020, 10222.5, 10223.0, 226019.0, 69735.0, 0.5 USD,
Tue Feb 11 16:58:17 2020, 10222.5, 10223.0, 1540677.0, 631312.0, 0.5 USD,
Tue Feb 11 16:58:20 2020, 10222.5, 10223.0, 1918409.0, 71298.0, 0.5 USD,
Tue Feb 11 16:58:22 2020, 10226.0, 10226.5, 424239.0, 28273.0, 0.5 USD,
Tue Feb 11 16:58:24 2020, 10226.0, 10226.5, 1702735.0, 371950.0, 0.5 USD,
Tue Feb 11 16:58:26 2020, 10229.5, 10230.0, 252397.0, 281652.0, 0.5 USD,
Tue Feb 11 16:58:28 2020, 10232.0, 10232.5, 257075.0, 93284.0, 0.5 USD,
Tue Feb 11 16:58:30 2020, 10232.0, 10232.5, 203873.0, 1865065.0, 0.5 USD,
Tue Feb 11 16:58:32 2020, 10226.0, 10226.5, 186541.0, 1472365.0, 0.5 USD,
Tue Feb 11 16:58:34 2020, 10226.0, 10226.5, 720876.0, 1512928.0, 0.5 USD,
Tue Feb 11 16:58:36 2020, 10226.0, 10226.5, 440453.0, 841497.0, 0.5 USD,
Tue Feb 11 16:58:38 2020, 10226.0, 10226.5, 1507198.0, 980834.0, 0.5 USD,
Tue Feb 11 16:58:40 2020, 10226.0, 10226.5, 1381017.0, 1180298.0, 0.5 USD,
Tue Feb 11 16:58:42 2020, 10226.0, 10226.5, 1773537.0, 1120748.0, 0.5 USD,
Tue Feb 11 16:58:44 2020, 10226.0, 10226.5, 896495.0, 1370769.0, 0.5 USD,
Tue Feb 11 16:58:46 2020, 10226.0, 10226.5, 785524.0, 1626520.0, 0.5 USD,
Tue Feb 11 16:58:48 2020, 10224.0, 10226.5, 51901.0, 1749182.0, 2.5 USD,
Tue Feb 11 16:58:50 2020, 10222.5, 10223.0, 143452.0, 453132.0, 0.5 USD,
Tue Feb 11 16:58:52 2020, 10219.5, 10220.0, 55736.0, 1766025.0, 0.5 USD,
Tue Feb 11 16:58:54 2020, 10212.0, 10212.5, 93367.0, 151800.0, 0.5 USD,
Tue Feb 11 16:58:56 2020, 10212.0, 10212.5, 104147.0, 1120402.0, 0.5 USD,
Tue Feb 11 16:58:58 2020, 10212.0, 10212.5, 749947.0, 1123162.0, 0.5 USD,
Tue Feb 11 16:59:00 2020, 10212.5, 10213.0, 653561.0, 30811.0, 0.5 USD,
Tue Feb 11 16:59:03 2020, 10220.5, 10221.5, 23949.0, 36424.0, 1.0 USD,
Tue Feb 11 16:59:06 2020, 10224.0, 10224.5, 440942.0, 81954.0, 0.5 USD,
Tue Feb 11 16:59:08 2020, 10224.0, 10224.5, 528421.0, 984321.0, 0.5 USD,
Tue Feb 11 16:59:10 2020, 10224.0, 10224.5, 161332.0, 1602198.0, 0.5 USD,
Tue Feb 11 16:59:12 2020, 10217.0, 10217.5, 24807.0, 276293.0, 0.5 USD,
Tue Feb 11 16:59:14 2020, 10217.0, 10217.5, 295252.0, 628435.0, 0.5 USD,
Tue Feb 11 16:59:16 2020, 10217.0, 10217.5, 1013464.0, 1091364.0, 0.5 USD,
Tue Feb 11 16:59:18 2020, 10217.0, 10217.5, 884139.0, 1162870.0, 0.5 USD,
Tue Feb 11 16:59:20 2020, 10217.0, 10217.5, 693115.0, 1354553.0, 0.5 USD,
Tue Feb 11 16:59:22 2020, 10217.0, 10217.5, 973764.0, 1185168.0, 0.5 USD,
Tue Feb 11 16:59:24 2020, 10217.0, 10217.5, 923904.0, 1147415.0, 0.5 USD,
Tue Feb 11 16:59:26 2020, 10217.0, 10217.5, 1176871.0, 238510.0, 0.5 USD,
Tue Feb 11 16:59:28 2020, 10220.5, 10221.0, 299097.0, 199509.0, 0.5 USD,
Tue Feb 11 16:59:30 2020, 10220.5, 10221.0, 350584.0, 815850.0, 0.5 USD,
Tue Feb 11 16:59:32 2020, 10220.5, 10221.0, 226200.0, 2173246.0, 0.5 USD,
Tue Feb 11 16:59:34 2020, 10217.0, 10217.5, 322853.0, 55459.0, 0.5 USD,
Tue Feb 11 16:59:36 2020, 10217.0, 10217.5, 164199.0, 1198420.0, 0.5 USD,
Tue Feb 11 16:59:38 2020, 10214.5, 10215.0, 159397.0, 402463.0, 0.5 USD,
Tue Feb 11 16:59:40 2020, 10214.5, 10215.0, 384684.0, 1849557.0, 0.5 USD,
Tue Feb 11 16:59:42 2020, 10214.5, 10215.0, 1536531.0, 1416748.0, 0.5 USD,
Tue Feb 11 16:59:44 2020, 10216.5, 10217.0, 763296.0, 2300.0, 0.5 USD,
Tue Feb 11 16:59:46 2020, 10218.5, 10219.0, 895463.0, 929.0, 0.5 USD,
Tue Feb 11 16:59:48 2020, 10219.5, 10220.0, 1293746.0, 67565.0, 0.5 USD,
Tue Feb 11 16:59:50 2020, 10219.5, 10220.0, 1201132.0, 1065575.0, 0.5 USD,
Tue Feb 11 16:59:52 2020, 10219.5, 10220.0, 1074051.0, 129483.0, 0.5 USD,
Tue Feb 11 16:59:55 2020, 10221.5, 10222.0, 2639529.0, 10226.0, 0.5 USD,
Tue Feb 11 16:59:57 2020, 10224.5, 10225.0, 2742341.0, 231624.0, 0.5 USD,
Tue Feb 11 16:59:59 2020, 10224.5, 10225.0, 1058235.0, 581793.0, 0.5 USD,
Tue Feb 11 17:00:01 2020, 10224.5, 10225.0, 1262701.0, 999944.0, 0.5 USD,
Tue Feb 11 17:00:03 2020, 10224.5, 10225.0, 1262701.0, 999944.0, 0.5 USD,
Tue Feb 11 17:00:05 2020, 10224.5, 10225.0, 1746096.0, 759665.0, 0.5 USD,
Tue Feb 11 17:00:08 2020, 10224.5, 10225.0, 2536939.0, 944324.0, 0.5 USD,
Tue Feb 11 17:00:10 2020, 10224.5, 10225.0, 2617074.0, 307365.0, 0.5 USD,
Tue Feb 11 17:00:12 2020, 10228.5, 10229.0, 379528.0, 32868.0, 0.5 USD,
Tue Feb 11 17:00:14 2020, 10230.0, 10230.5, 162155.0, 24428.0, 0.5 USD,
Tue Feb 11 17:00:16 2020, 10233.5, 10234.0, 186969.0, 14530.0, 0.5 USD,
Tue Feb 11 17:00:19 2020, 10234.5, 10235.0, 588514.0, 180747.0, 0.5 USD,
Tue Feb 11 17:00:21 2020, 10235.5, 10236.0, 64040.0, 50959.0, 0.5 USD,
Tue Feb 11 17:00:23 2020, 10239.5, 10240.0, 632032.0, 164525.0, 0.5 USD,
Tue Feb 11 17:00:25 2020, 10241.0, 10241.5, 148048.0, 107125.0, 0.5 USD,
Tue Feb 11 17:00:27 2020, 10243.5, 10244.5, 204041.0, 12079.0, 1.0 USD,
Tue Feb 11 17:00:29 2020, 10246.0, 10246.5, 10000.0, 34928.0, 0.5 USD,
Tue Feb 11 17:00:31 2020, 10247.5, 10248.0, 95592.0, 164785.0, 0.5 USD,
Tue Feb 11 17:00:33 2020, 10247.5, 10248.0, 185685.0, 213348.0, 0.5 USD,
Tue Feb 11 17:00:35 2020, 10248.5, 10249.0, 39198.0, 254609.0, 0.5 USD,
Tue Feb 11 17:00:38 2020, 10247.5, 10248.0, 298246.0, 693178.0, 0.5 USD,
Tue Feb 11 17:00:41 2020, 10247.5, 10248.0, 70424.0, 1966584.0, 0.5 USD,
Tue Feb 11 17:00:43 2020, 10242.5, 10243.0, 3441173.0, 31877.0, 0.5 USD,
Tue Feb 11 17:00:45 2020, 10242.5, 10243.0, 3426488.0, 396723.0, 0.5 USD,
